archivo,fuente_declarada,entidad,enlace_portal,extension,tamano_mb,carpeta_anio,n_filas,n_columnas,crs_epsg,tipo_geometria,columnas
gdb_mr_v06_26.gdb::AUrb,NO DECLARADA (capa extra del GDB de Catastro),IDECA / Catastro Bogotá,,.gdb,,,7768.0,8,EPSG:4686,MultiPolygon,AUrCodigo;AUrAAdmini;AUrTPlano;AUrCPlano;AUrArea;AUrNombre;SHAPE_Length;SHAPE_Area
gdb_mr_v06_26.gdb::UPL,NO DECLARADA (capa extra del GDB de Catastro),IDECA / Catastro Bogotá,,.gdb,,,33.0,11,EPSG:4686,MultiPolygon,CODIGO_UPL;NOMBRE;ACTO_ADMINISTRATIVO;NUMERO_ACTO_ADMINISTRATIVO;FECHA_ACTO_ADMINISTRATIVO;NORMATIVA;VOCACION;OBSERVACION;AREA_HA;SHAPE_Length;SHAPE_Area
gdb_mr_v06_26.gdb::UPR,NO DECLARADA (capa extra del GDB de Catastro),IDECA / Catastro Bogotá,,.gdb,,,3.0,7,EPSG:4686,MultiPolygon,CODIGO_UPR;NOMBRE;ACTO_ADMINISTRATIVO;OBSERVACION;AREA_HECTAREAS;SHAPE_Length;SHAPE_Area
gdb_mr_v06_26.gdb::Suel,NO DECLARADA (capa extra del GDB de Catastro),IDECA / Catastro Bogotá,,.gdb,,,7.0,6,EPSG:4686,MultiPolygon,SueCodigo;SueCSuelo;SueAAdmini;SueArea;Shape_Length;Shape_Area
gdb_mr_v06_26.gdb::Cuenca,NO DECLARADA (capa extra del GDB de Catastro),IDECA / Catastro Bogotá,,.gdb,,,6.0,10,EPSG:4686,MultiPolygon,CODAH;NOMBAH;CODZH;NOMBZH;CODSZH;NOMBSZH;CODCH;NOMBCH;SHAPE_Length;SHAPE_Area
gdb_mr_v06_26.gdb::Microcuenca,NO DECLARADA (capa extra del GDB de Catastro),IDECA / Catastro Bogotá,,.gdb,,,39.0,8,EPSG:4686,MultiPolygon,CODCH;NOMBCH;CODSCH;NOMBSCH;CODMC;NOMBMC;SHAPE_Length;SHAPE_Area
gdb_mr_v06_26.gdb::SubCuenca,NO DECLARADA (capa extra del GDB de Catastro),IDECA / Catastro Bogotá,,.gdb,,,120.0,6,EPSG:4686,MultiPolygon,CODCH;NOMCH;CODSCH;NOMSCH;SHAPE_Length;SHAPE_Area
gdb_mr_v06_26.gdb::SubzonaHidrografica,NO DECLARADA (capa extra del GDB de Catastro),IDECA / Catastro Bogotá,,.gdb,,,7.0,8,EPSG:4686,MultiPolygon,CODAH;NOMBAH;CODZH;NOMBZH;CODSZH;NOMBSZH;SHAPE_Length;SHAPE_Area
gdb_mr_v06_26.gdb::NGeo,NO DECLARADA (capa extra del GDB de Catastro),IDECA / Catastro Bogotá,,.gdb,,,14071.0,10,EPSG:4686,Point,NGeIdentif;NGeEstado;NGeClasifi;NGeNombre;NGeCPostal;NGeEscMax;NGeEscMin;NGeFuente;NGeNAltern;NGeIdObRel
gdb_mr_v06_26.gdb::fras_aux_PGeo,NO DECLARADA (capa extra del GDB de Catastro),IDECA / Catastro Bogotá,,.gdb,,,0.0,3,,,rasterband_id;type;object
gdb_mr_v06_26.gdb::fras_blk_PGeo,NO DECLARADA (capa extra del GDB de Catastro),IDECA / Catastro Bogotá,,.gdb,,,0.0,6,,,rasterband_id;rrd_factor;row_nbr;col_nbr;block_data;block_key
gdb_mr_v06_26.gdb::fras_bnd_PGeo,NO DECLARADA (capa extra del GDB de Catastro),IDECA / Catastro Bogotá,,.gdb,,,0.0,18,,,sequence_nbr;raster_id;name;band_flags;band_width;band_height;band_types;block_width;block_height;block_origin_x;block_origin_y;eminx;eminy;emaxx;emaxy;cdate;mdate;srid
gdb_mr_v06_26.gdb::fras_ras_PGeo,NO DECLARADA (capa extra del GDB de Catastro),IDECA / Catastro Bogotá,,.gdb,,,0.0,3,,,raster_flags;description;storage_def
